InvoiceID,CustomerID,ProductID,SalesPersonID,DateID,Amount
732,431,42,2,2/16/2013,767.26
733,161,95,5,6/1/2013,458.63
734,204,74,9,9/5/2013,783.76
735,166,20,0,1/29/2014,876.06
736,199,63,8,10/25/2013,382.45
737,701,36,0,6/16/2014,350.13
738,371,20,0,6/9/2014,688.94
739,832,77,0,10/2/2014,768.33
740,125,30,9,5/7/2014,561.25
741,875,56,7,7/29/2013,595.47
742,113,00,0,8/28/2013,599.37
743,255,62,5,7/17/2014,582.9
744,690,53,6,10/1/2014,247.53
745,492,64,7,9/8/2013,239.32
746,411,97,0,8/16/2013,288.31
747,021,38,0,10/17/2014,667.86
748,804,35,5,6/16/2013,777.77
749,104,78,9,1/28/2014,563.87
750,295,77,4,9/5/2014,616.31
751,450,61,8,1/19/2013,522.96
752,857,34,8,7/2/2014,492.25
753,770,52,1,5/19/2013,195.54
754,287,24,5,2/19/2013,487.4
755,122,21,9,1/5/2014,550.73
756,564,60,8,7/3/2013,256.61
757,528,37,8,8/22/2014,674.01
758,144,64,9,9/11/2013,784.92
759,872,54,0,10/13/2014,336.92
760,274,96,4,8/6/2013,629.28
761,460,52,5,4/14/2013,849.94
762,028,20,9,3/22/2014,755.23
763,315,08,8,4/12/2013,698.41
764,763,99,4,4/19/2013,993.23
765,435,18,7,12/13/2013,713.05
766,793,21,1,8/1/2013,529.1
767,516,15,6,8/29/2013,652.95
768,804,83,2,6/28/2014,229.4
769,992,99,7,1/6/2014,871.07
770,462,59,9,9/15/2014,678.02
771,436,44,6,10/24/2014,821.23
772,014,88,1,1/7/2014,420.5
773,218,72,1,8/22/2014,602.37
774,621,52,6,1/7/2013,317.47
775,412,20,8,10/16/2014,-173.76
776,046,43,9,6/5/2014,643.01
777,593,09,2,11/24/2013,301.53
778,046,41,4,9/29/2014,568.24
779,050,98,8,8/10/2013,406.71
780,114,66,3,6/16/2014,983.21
781,591,16,6,11/14/2014,410.92
782,168,23,4,3/28/2014,307.12
783,704,15,2,7/12/2014,315.27
784,167,82,5,4/22/2013,690.59
785,041,45,0,12/24/2013,407.75
786,980,83,5,10/30/2013,496.82
787,701,28,8,8/10/2013,711.18
788,388,56,3,10/24/2013,935.32
789,012,30,4,11/20/2013,425.17
790,573,04,1,1/10/2014,595.0
791,505,34,6,1/22/2014,896.26
792,803,32,2,5/13/2014,251.54
793,349,50,4,7/4/2013,328.32
794,871,24,4,1/17/2013,530.28
795,898,42,3,3/14/2014,476.91
796,165,01,6,7/29/2013,348.13
797,264,02,3,8/9/2013,563.58
798,169,67,9,4/11/2013,520.38
799,221,55,6,2/4/2013,743.85
800,899,76,9,7/10/2013,797.23
801,368,39,5,6/6/2014,591.79
802,902,05,0,12/31/2013,789.16
803,812,80,9,7/9/2014,156.36
804,709,01,7,6/9/2013,484.0
805,469,17,2,6/9/2013,135.96
806,614,55,0,3/17/2014,439.91
807,047,89,3,1/21/2014,335.01
808,196,04,9,9/1/2013,539.33
809,139,06,7,5/24/2013,408.45
810,594,40,4,10/13/2014,412.72
811,103,14,6,10/20/2013,428.36
812,645,75,7,2/16/2013,514.17
813,904,11,9,8/5/2013,372.85
814,468,64,3,1/4/2013,533.78
815,638,15,4,9/28/2013,287.31
816,091,02,3,7/5/2013,1038.31
817,081,61,4,11/20/2013,740.0
818,956,47,7,2/2/2014,679.75
819,281,14,4,11/4/2014,1096.92
820,695,17,8,7/28/2013,568.87
821,227,09,0,8/29/2014,566.09
822,454,08,0,12/9/2013,626.86
823,526,84,4,7/1/2014,493.25
824,212,63,0,1/1/2014,126.77
825,719,19,8,7/10/2014,537.3
826,595,25,7,12/19/2013,269.48
827,721,65,8,1/7/2014,928.54
828,333,75,9,8/15/2013,859.25
829,089,04,9,4/23/2013,416.08
830,953,54,3,12/31/2013,630.98
831,474,60,7,2/25/2014,772.26
832,240,36,7,5/4/2014,665.34
833,158,51,8,3/10/2013,277.81
834,164,55,9,9/28/2013,420.99
835,605,38,3,8/22/2014,379.42
836,168,14,0,11/13/2013,336.76
837,741,40,7,3/30/2013,756.5
838,713,71,0,1/13/2014,681.27
839,720,75,1,9/29/2014,628.1
840,419,91,8,6/21/2013,736.85
841,333,40,9,7/29/2014,599.92
842,166,16,2,11/9/2013,516.36
843,755,78,5,11/24/2013,25.95
844,707,08,6,2/4/2014,560.5
845,876,35,9,3/9/2013,105.67
846,977,05,0,1/9/2014,444.75
847,714,75,8,6/30/2014,592.11
848,732,89,4,9/15/2014,431.75
849,507,43,0,1/9/2013,-258.56
850,201,56,4,1/14/2013,561.43
851,243,69,0,11/26/2014,293.0
852,668,63,6,4/14/2014,198.51
853,505,55,8,9/9/2013,562.62
854,690,04,1,1/14/2013,512.54
855,262,97,5,8/21/2014,23.08
856,012,86,5,3/8/2013,243.26
857,679,86,2,6/24/2014,661.43
858,684,64,2,10/12/2013,259.61
859,095,76,9,1/20/2014,75.99
860,990,45,8,3/28/2014,469.99
861,283,91,7,7/7/2013,70.31
862,170,01,7,7/10/2013,177.27
863,817,95,8,9/10/2013,703.71
864,949,67,1,2/14/2013,375.87
865,406,60,7,2/16/2013,757.05
866,394,30,2,11/17/2014,223.9
867,094,13,7,10/10/2014,326.6
868,006,14,7,10/5/2013,466.53
869,381,35,5,6/30/2014,742.44
870,578,93,6,11/9/2014,453.79
871,659,14,7,3/14/2014,709.41
872,608,46,7,6/11/2013,-47.1
873,107,23,8,10/30/2013,339.19
874,080,43,5,9/28/2014,151.81
875,716,79,4,3/3/2014,655.15
876,302,84,6,6/7/2014,142.65
877,645,71,0,3/25/2014,303.13
878,894,00,1,5/30/2014,498.83
879,158,93,4,5/1/2013,403.75
880,440,93,1,10/25/2014,173.9
881,399,01,4,1/19/2013,655.23
882,720,29,0,4/30/2014,360.84
883,718,21,4,5/28/2014,317.2
884,565,22,5,12/19/2013,507.91
885,725,48,6,7/26/2013,813.96
886,856,24,7,10/16/2014,540.1
887,657,21,2,7/28/2014,434.21
888,638,42,8,8/31/2013,895.35
889,873,96,4,9/23/2014,602.17
890,155,53,9,8/6/2013,545.44
891,256,86,3,9/4/2014,390.3
892,743,68,3,8/20/2014,508.14
893,249,06,0,11/17/2013,252.21
894,753,52,5,5/15/2014,234.84
895,156,33,3,12/11/2013,440.62
896,742,64,0,2/8/2014,806.86
897,701,89,5,3/3/2013,16.01
898,972,37,1,9/28/2014,781.76
899,245,46,6,10/23/2013,553.4
900,217,18,3,7/19/2014,105.51
901,529,67,3,6/12/2013,253.33
902,407,48,8,10/3/2014,701.08
903,782,10,4,10/31/2013,741.31
904,987,09,5,2/27/2014,678.21
905,352,06,5,4/4/2013,175.95
906,572,13,0,11/2/2013,289.39
907,306,43,1,6/25/2014,461.08
908,411,96,2,6/11/2014,774.56
909,756,45,3,9/17/2013,785.3
910,065,15,3,7/11/2014,390.3
911,527,88,6,3/1/2014,981.69
912,403,62,5,6/10/2013,529.26
913,536,36,8,6/14/2013,354.38
914,058,41,0,2/2/2014,616.73
915,882,92,2,8/28/2013,851.52
916,513,45,9,3/2/2014,277.06
917,228,51,9,8/6/2013,397.08
918,284,78,7,5/6/2013,615.9
919,846,28,7,9/25/2014,729.25
920,359,99,8,8/11/2014,413.85
921,519,84,5,2/2/2014,390.28
922,439,80,5,5/10/2013,699.49
923,867,48,4,5/9/2013,177.54
924,897,79,2,9/27/2013,502.48
925,208,28,0,1/2/2014,593.88
926,068,71,5,4/26/2013,320.71
927,180,91,9,5/12/2013,606.29
928,935,65,9,3/4/2013,287.72
929,396,75,4,2/16/2013,793.12
930,079,28,2,3/22/2014,322.46
931,397,91,4,5/23/2013,327.69
932,063,89,6,5/23/2014,359.59
933,660,15,8,5/3/2013,423.13
934,610,03,1,11/7/2013,-77.75
935,663,80,4,9/8/2013,896.84
936,026,87,0,1/22/2014,279.54
937,004,96,2,9/14/2014,389.86
938,652,56,1,9/28/2014,480.25
939,651,07,8,3/10/2014,166.39
940,439,11,8,6/6/2014,228.18
941,715,12,7,5/9/2013,403.48
942,644,32,3,9/20/2013,674.88
943,753,16,7,4/12/2014,386.25
944,302,88,5,4/27/2013,386.32
945,900,17,9,8/5/2014,859.82
946,025,85,5,3/22/2014,430.4
947,491,05,0,9/25/2014,376.45
948,854,25,3,2/24/2014,864.98
949,101,11,8,12/5/2013,384.54
950,891,77,9,4/6/2013,536.76
951,215,62,6,3/13/2013,408.73
952,683,05,7,11/3/2013,289.01
953,930,87,0,7/9/2013,552.95
954,149,37,2,11/4/2014,551.45
955,845,66,2,8/14/2013,387.34
956,526,10,6,8/24/2014,293.39
957,203,61,0,3/26/2014,910.16
958,460,92,2,2/25/2014,731.79
959,783,90,9,10/2/2013,800.97
960,601,72,1,10/25/2013,466.22
961,786,96,7,10/10/2013,701.0
962,663,29,7,7/25/2013,782.06
963,329,98,1,10/2/2014,433.02
964,946,80,6,6/1/2014,620.08
965,297,67,5,11/24/2013,709.87
966,408,17,8,11/24/2013,586.47
967,526,67,2,8/8/2013,518.49
968,107,02,2,10/18/2014,543.77
969,205,74,3,8/20/2014,717.73
970,388,26,7,11/26/2013,363.52
971,722,08,5,7/11/2013,254.31
972,397,95,1,8/29/2014,423.65
973,888,32,8,7/1/2014,466.33
974,040,61,0,8/14/2013,290.89
975,574,70,4,5/9/2013,245.26
976,655,81,3,2/9/2013,253.74
977,957,94,9,2/21/2014,446.81
978,201,10,0,7/3/2013,817.34
979,533,56,2,9/30/2013,373.33
980,745,22,9,8/28/2013,309.39
981,054,50,0,3/12/2013,246.02
982,546,33,4,9/1/2014,304.51
983,211,92,2,11/5/2013,319.56
984,785,41,1,8/31/2014,256.33
985,022,39,2,3/7/2014,597.77
986,567,31,3,7/26/2013,105.58
987,317,53,7,5/19/2013,761.41
988,320,78,2,5/16/2014,113.09
989,221,08,5,12/3/2013,435.22
990,185,19,1,6/18/2014,352.81
991,184,44,4,4/26/2013,584.38
992,059,00,2,6/18/2013,388.05
993,441,31,0,7/3/2013,490.08
994,138,36,1,4/2/2013,558.07
995,727,95,6,1/5/2014,514.43
996,258,52,4,5/23/2014,701.24
997,083,56,4,11/22/2013,613.65
998,528,03,3,9/19/2013,604.03
999,284,27,3,7/1/2014,463.48
1000,641,68,9,5/17/2013,578.86
1001,928,87,1,10/25/2013,581.74
1002,257,08,0,6/1/2013,646.38
1003,440,40,8,10/23/2014,558.13
1004,236,38,3,11/1/2013,548.44
1005,173,12,5,6/24/2014,377.97
1006,783,46,1,5/18/2014,524.18
1007,817,80,6,8/22/2013,802.88
1008,583,87,5,6/11/2013,866.75
1009,208,89,0,8/16/2013,462.09
1010,211,13,9,9/12/2014,628.31
1011,169,54,2,8/23/2013,764.75
1012,334,74,7,5/27/2013,596.21
1013,222,24,6,9/15/2014,620.52
1014,685,78,2,3/10/2013,293.05
1015,097,18,7,11/14/2014,773.46
1016,243,58,6,5/8/2013,244.13
1017,278,65,6,9/19/2014,514.5
1018,033,24,9,8/3/2014,651.81
1019,644,24,2,6/1/2013,862.24
1020,826,07,7,1/8/2013,339.11
1021,127,17,6,10/20/2013,190.12
1022,204,39,5,4/16/2014,249.15
1023,949,61,3,2/8/2013,881.01
1024,128,34,0,10/21/2013,270.5
1025,918,43,0,5/8/2013,422.72
1026,156,56,1,11/3/2014,363.92
1027,876,23,8,5/10/2013,571.54
1028,200,95,6,3/20/2013,238.72
1029,942,31,6,11/27/2013,504.06
1030,281,85,7,5/5/2013,510.35
1031,269,22,6,2/10/2014,598.31
1032,385,21,8,9/1/2013,369.67
1033,859,48,9,7/9/2013,1216.55
1034,092,85,6,3/17/2014,177.68
1035,140,85,2,1/26/2013,143.41
1036,871,43,4,4/13/2014,265.78
1037,363,68,9,3/17/2014,438.23
1038,752,94,4,8/25/2014,327.55
1039,897,40,6,9/13/2014,991.47
1040,267,65,2,10/16/2013,183.39
1041,689,09,1,8/6/2014,103.19
1042,562,30,0,10/26/2014,421.75
1043,474,66,6,2/7/2013,682.18
1044,047,51,1,8/13/2013,317.19
1045,329,74,4,4/25/2013,191.49
1046,145,87,8,5/26/2013,569.53
1047,804,46,3,9/29/2014,212.18
1048,964,92,8,4/22/2013,323.88
1049,358,17,5,11/5/2014,649.88
1050,073,57,7,2/8/2013,188.2
1051,062,90,5,1/20/2014,319.36
1052,816,33,5,11/17/2014,654.69
1053,765,81,6,6/25/2014,772.44
1054,110,98,9,1/17/2014,345.27
1055,777,31,6,12/4/2013,367.75
1056,856,98,4,9/18/2013,298.8
1057,845,77,1,1/11/2014,15.66
1058,888,13,8,9/25/2014,138.94
1059,399,95,2,11/10/2013,327.06
1060,118,96,1,3/18/2014,950.32
1061,629,92,1,6/21/2014,328.32
1062,936,57,2,5/31/2014,674.72
1063,105,85,0,6/13/2013,372.24
1064,612,24,0,5/23/2014,632.43
1065,214,24,1,2/16/2014,829.01
1066,254,80,4,4/8/2014,534.64
1067,903,34,1,5/20/2014,727.36
1068,299,74,7,5/13/2014,615.55
1069,643,15,0,2/12/2013,478.66
1070,993,54,8,7/31/2014,613.14
1071,545,86,0,6/29/2013,676.05
1072,448,17,3,4/28/2013,347.26
1073,182,73,0,2/21/2014,422.68
1074,223,20,3,2/19/2013,424.17
1075,095,98,4,6/19/2014,468.67
1076,088,73,9,5/4/2013,720.81
1077,036,96,3,10/25/2014,794.96
1078,428,03,1,10/27/2014,626.16
1079,599,33,9,8/16/2014,842.41
1080,796,71,0,2/20/2013,526.46
1081,340,17,4,2/26/2013,715.11
1082,716,39,1,11/28/2014,354.51
1083,337,41,4,4/22/2014,727.92
1084,381,90,5,3/18/2014,433.16
1085,130,61,1,4/7/2014,145.41
1086,818,89,3,2/2/2013,695.13
1087,041,13,3,10/16/2014,186.67
1088,593,85,3,4/8/2013,327.66
1089,566,29,7,7/29/2014,592.6
1090,144,50,9,7/25/2014,31.26
1091,349,32,4,11/12/2013,881.32
1092,822,69,7,7/20/2014,482.29
1093,683,82,7,9/30/2014,375.53
1094,679,19,2,4/21/2013,338.53
1095,865,80,3,7/15/2014,208.23
1096,566,10,9,7/30/2014,562.13
1097,391,63,1,1/7/2014,625.83
1098,767,63,4,6/2/2013,994.99
1099,388,49,2,2/1/2014,409.65
1100,753,85,7,1/29/2014,775.72
1101,788,94,8,5/20/2013,598.43
1102,060,42,8,6/4/2014,355.7
1103,396,70,2,11/25/2014,304.52
1104,721,10,6,1/12/2014,647.95
1105,292,77,3,5/4/2013,317.86
1106,450,82,3,1/30/2013,230.79
1107,207,80,9,3/17/2014,381.48
1108,074,91,9,10/1/2014,728.95
1109,633,64,8,1/3/2014,859.69
1110,321,05,8,8/12/2014,352.76
1111,343,71,6,7/13/2014,214.32
1112,772,70,4,10/11/2014,287.93
1113,171,35,8,1/9/2014,392.07
1114,377,80,3,3/3/2014,586.1
1115,547,80,4,4/8/2013,259.46
1116,894,82,0,1/14/2013,460.21
1117,521,77,1,1/20/2013,821.71
1118,772,07,9,1/1/2013,641.65
1119,516,81,3,4/15/2014,759.33
1120,787,25,5,9/1/2013,197.86
1121,354,45,1,6/18/2014,866.33
1122,356,38,1,11/19/2014,803.31
1123,937,34,4,10/15/2014,342.33
1124,976,01,7,11/11/2014,763.68
1125,074,61,8,4/6/2014,347.64
1126,906,40,0,1/29/2013,18.17
1127,731,41,0,6/19/2013,469.0
1128,137,72,6,2/6/2014,481.05
1129,730,28,8,10/12/2014,80.18
1130,460,85,5,8/28/2013,781.65
1131,558,64,2,11/2/2013,295.8
1132,718,57,5,8/9/2014,289.43
1133,838,89,4,11/20/2014,776.19
1134,800,90,1,11/25/2014,729.88
1135,337,58,1,11/28/2013,945.69
1136,299,55,4,2/23/2013,540.16
1137,654,22,0,6/24/2013,673.89
1138,916,32,6,7/11/2013,333.48
1139,570,49,8,8/22/2014,475.38
1140,326,37,9,3/12/2013,114.11
1141,087,35,2,6/27/2013,438.32
1142,029,69,0,7/28/2014,725.25
1143,686,41,2,6/13/2014,591.64
1144,321,61,8,10/22/2013,249.41
1145,184,12,1,12/2/2013,640.62
1146,763,59,0,9/28/2013,656.42
1147,495,96,9,5/2/2014,844.82
1148,964,09,6,3/15/2013,790.18
1149,489,73,9,9/7/2013,286.39
1150,935,38,7,9/23/2014,345.93
1151,383,42,6,6/7/2014,241.19
1152,577,63,8,6/11/2013,486.21
1153,758,26,2,6/10/2013,316.05
1154,223,24,5,8/22/2014,344.43
1155,944,01,0,12/21/2013,499.17
1156,733,68,8,11/7/2014,672.75
1157,007,26,1,12/28/2013,346.54
1158,961,84,9,5/23/2014,1112.57
1159,293,25,4,8/1/2014,688.15
1160,593,26,4,5/17/2013,371.07
1161,072,39,6,10/22/2014,1030.27
1162,180,64,0,5/16/2013,306.32
1163,885,11,0,5/9/2014,218.05
1164,384,50,2,6/17/2013,732.55
1165,373,93,5,12/21/2013,773.02
1166,060,11,8,2/19/2014,5.32
1167,357,11,2,9/28/2014,400.06
1168,636,77,0,9/18/2013,533.25
1169,154,16,5,6/19/2013,800.55
1170,810,64,0,1/13/2014,361.27
1171,196,69,8,1/22/2014,675.48
1172,274,49,0,1/28/2013,909.06
1173,611,70,6,9/15/2014,328.98
1174,040,51,7,5/31/2013,739.18
1175,154,54,3,9/21/2014,905.13
1176,769,45,9,10/19/2014,160.7
1177,087,92,6,11/24/2013,906.43
1178,637,28,8,11/30/2013,-3.65
1179,593,23,6,4/14/2013,261.36
1180,387,54,1,6/8/2013,390.04
1181,500,80,5,7/17/2014,258.87
1182,855,01,2,2/26/2013,604.58
1183,580,41,9,2/13/2013,614.88
1184,311,29,2,1/7/2013,832.8
1185,804,13,7,4/12/2013,522.05
1186,332,42,9,3/31/2014,330.63
1187,399,86,1,5/23/2014,448.6
1188,306,66,7,3/24/2014,740.4
1189,386,65,0,8/3/2014,197.34
1190,010,91,5,11/16/2014,683.73
1191,118,92,3,11/9/2014,743.83
1192,870,31,9,11/15/2014,202.62
1193,555,30,4,4/27/2014,577.62
1194,664,85,2,7/1/2014,236.74
1195,941,06,1,2/4/2013,541.67
1196,888,42,2,2/26/2013,383.45
1197,318,26,7,11/5/2013,393.77
1198,862,09,2,11/9/2014,525.47
1199,168,38,7,3/9/2014,373.34
1200,017,60,9,11/7/2013,766.68
1201,031,55,5,2/27/2014,301.13
1202,017,04,2,4/1/2014,-9.18
1203,001,64,3,5/26/2014,793.26
1204,937,79,2,4/10/2014,498.39
1205,826,01,6,4/30/2013,431.9
1206,108,79,6,3/21/2014,316.68
1207,246,00,1,3/7/2013,262.32
1208,533,66,0,10/25/2014,771.63
1209,008,92,9,1/15/2014,641.31
1210,764,83,4,3/2/2014,210.97
1211,814,31,7,1/31/2014,408.1
1212,450,81,6,2/13/2013,470.06
1213,397,54,3,5/15/2013,628.97
1214,093,50,9,2/27/2014,462.88
1215,893,78,7,7/16/2014,617.02
1216,510,15,5,4/23/2013,457.05
1217,723,52,7,10/29/2013,450.45
1218,568,15,4,9/7/2014,551.51
1219,584,07,3,1/13/2014,485.44
1220,013,90,7,1/14/2014,469.22
1221,724,53,0,8/24/2014,497.77
1222,414,02,3,10/12/2013,511.22
1223,558,13,1,8/30/2013,381.05
1224,883,38,8,11/6/2013,306.22
1225,049,02,9,4/13/2013,559.22
1226,626,47,5,8/9/2013,558.29
1227,011,95,5,10/20/2014,509.82
1228,370,34,0,5/7/2013,858.99
1229,725,29,6,9/17/2013,470.68
1230,510,05,9,11/11/2013,123.38
1231,046,72,9,11/30/2013,562.81
1232,843,44,4,1/20/2013,625.24
1233,022,29,2,12/23/2013,458.72
1234,629,00,7,8/29/2013,430.35
1235,016,60,4,7/17/2013,586.24
1236,803,05,9,11/13/2013,196.73
1237,507,92,4,6/28/2014,649.2
1238,536,12,1,3/14/2013,758.43
1239,855,18,0,3/14/2014,392.84
1240,466,44,8,4/1/2014,824.27
1241,598,13,1,2/21/2014,836.65
1242,738,47,2,9/4/2014,452.91
1243,135,90,4,1/12/2013,743.74
1244,574,78,9,9/29/2014,524.79
1245,616,70,5,5/5/2013,138.21
1246,453,33,4,10/15/2014,680.56
1247,999,02,5,3/25/2013,283.68
1248,748,87,9,11/18/2014,325.37
1249,338,49,0,10/25/2013,606.98
1250,777,19,8,9/15/2014,510.98
1251,294,63,6,7/3/2013,168.56
1252,067,49,6,8/1/2013,772.85
1253,839,67,8,8/2/2013,835.61
1254,480,99,1,7/7/2014,269.53
1255,005,11,4,3/5/2014,577.98
1256,351,49,8,7/6/2014,-17.2
1257,969,29,2,5/14/2014,220.49
1258,136,30,4,9/21/2013,640.29
1259,375,57,8,10/21/2014,646.95
1260,731,01,4,7/12/2013,553.37
1261,801,50,5,1/12/2013,229.9
1262,881,02,9,11/3/2014,439.61
1263,492,65,4,9/1/2013,744.23
1264,698,77,5,1/4/2014,688.55
1265,215,76,5,1/9/2014,522.19
1266,431,29,8,11/11/2014,489.55
1267,610,05,1,2/3/2014,888.15
1268,354,05,8,11/18/2013,330.54
1269,038,25,9,1/8/2014,690.78
1270,950,79,7,9/11/2013,450.46
1271,646,71,6,7/16/2013,228.33
1272,292,86,4,9/25/2014,219.34
1273,474,21,4,8/20/2013,362.45
1274,729,84,7,10/21/2014,675.38
1275,880,22,9,1/27/2013,251.06
1276,888,47,8,4/29/2014,588.78
1277,964,50,1,6/5/2014,104.17
1278,030,42,9,5/27/2013,451.71
1279,843,15,4,4/8/2013,729.04
1280,852,66,6,5/9/2014,563.3
1281,986,49,4,10/3/2014,311.04
1282,848,91,8,5/12/2014,550.29
1283,748,58,2,8/12/2014,479.13
1284,470,48,1,4/29/2014,801.75
1285,807,56,6,9/27/2013,236.27
1286,724,59,5,4/24/2014,535.36
1287,456,57,2,12/27/2013,123.4
1288,786,59,5,11/11/2013,308.16
1289,956,69,1,1/31/2013,439.82
1290,263,42,0,3/11/2014,782.81
1291,197,62,9,7/15/2014,409.5
1292,742,78,0,9/19/2013,469.04
1293,906,86,1,2/1/2013,863.4
1294,183,65,0,4/4/2013,459.12
1295,226,83,4,11/3/2013,447.69
1296,081,35,5,9/2/2013,698.54
1297,337,50,9,4/2/2014,729.99
1298,921,67,8,11/19/2014,467.02
1299,639,20,2,9/1/2014,1000.88
1300,675,88,5,2/26/2013,646.01
1301,635,73,9,4/28/2014,118.58
1302,017,76,0,1/13/2013,65.83
1303,782,31,4,10/9/2014,214.57
1304,879,30,3,4/24/2014,644.03
1305,738,22,8,5/9/2014,486.01
1306,779,76,4,2/7/2013,563.82
1307,695,82,8,6/15/2013,696.88
1308,933,42,8,4/20/2013,354.83
1309,071,76,7,2/19/2013,487.12
1310,797,43,5,10/22/2014,302.56
1311,782,41,0,1/23/2013,493.98
1312,449,53,1,10/3/2013,451.46
1313,043,60,8,9/14/2013,226.12
1314,476,45,1,6/3/2013,254.09
1315,263,87,8,8/19/2014,402.09
1316,030,24,2,3/15/2014,1119.18
1317,312,30,1,4/21/2014,411.13
1318,416,92,5,9/26/2013,495.66
1319,599,82,6,8/10/2013,589.21
1320,444,00,8,10/26/2014,486.26
1321,817,96,5,12/19/2013,637.51
1322,685,86,9,3/22/2014,445.36
1323,833,02,4,12/28/2013,439.9
1324,801,94,1,5/26/2013,538.53
1325,828,82,2,2/8/2013,334.68
1326,474,16,7,5/29/2013,272.77
1327,990,18,9,3/30/2014,978.42
1328,877,80,8,3/10/2014,698.9
1329,509,97,0,1/3/2014,349.61
1330,832,79,8,9/26/2014,1023.08
1331,021,85,4,2/16/2014,1218.98
1332,468,47,3,2/12/2014,772.45
1333,165,99,7,6/14/2014,743.21
1334,526,75,2,8/28/2014,184.41
1335,223,59,4,11/19/2013,1032.45
1336,208,55,4,10/4/2013,519.26
1337,233,17,8,8/25/2013,547.94
1338,970,74,2,2/5/2013,278.3
1339,189,83,5,6/9/2013,402.26
1340,006,08,7,11/10/2013,578.6
1341,564,52,8,4/24/2013,523.5
1342,315,20,8,1/22/2013,537.59
1343,703,02,3,11/21/2013,643.05
1344,741,46,1,9/24/2013,-48.48
1345,540,67,5,1/15/2014,625.85
1346,300,83,7,8/16/2013,634.2
1347,967,53,4,10/12/2014,457.01
1348,823,67,6,11/1/2014,464.67
1349,008,76,1,5/11/2013,251.61
1350,538,62,6,7/10/2014,549.36
1351,612,93,4,10/22/2014,248.93
1352,839,90,3,7/10/2014,813.64
1353,833,77,8,11/20/2013,244.21
1354,606,36,2,7/19/2014,229.05
1355,472,69,4,10/16/2014,60.31
1356,489,58,4,7/25/2013,201.11
1357,625,89,5,12/26/2013,-130.14
1358,749,69,1,11/2/2013,594.29
1359,770,68,4,11/9/2014,403.66
1360,131,50,4,1/1/2013,662.75
1361,899,35,0,10/23/2013,713.14
1362,692,48,3,4/28/2014,417.42
1363,606,24,8,5/6/2014,713.69
1364,127,98,3,11/2/2013,616.41
1365,837,44,1,7/1/2014,430.72
1366,777,77,9,11/14/2014,633.22
1367,245,63,7,3/28/2014,61.46
1368,410,80,3,1/4/2014,469.49
1369,222,39,1,4/16/2014,728.16
1370,034,28,0,11/17/2013,324.48
1371,964,18,5,9/21/2014,340.38
1372,912,49,5,1/23/2014,249.47
1373,246,82,0,9/17/2014,607.96
1374,647,51,1,6/10/2014,754.37
1375,321,48,5,10/11/2014,541.82
1376,428,91,3,8/5/2014,690.71
1377,593,60,9,10/28/2013,139.73
1378,056,03,9,7/16/2014,548.85
1379,226,21,3,4/9/2014,708.23
1380,933,40,2,1/22/2014,294.61
1381,037,05,3,5/13/2013,451.7
1382,072,82,8,3/25/2014,109.52
1383,527,19,0,3/27/2013,151.12
1384,781,16,0,1/3/2013,360.25
1385,258,87,6,9/15/2013,618.32
1386,844,18,2,10/5/2014,549.75
1387,856,36,3,10/30/2014,524.75
1388,931,91,8,1/11/2014,511.99
1389,386,48,1,11/17/2014,1095.12
1390,558,21,2,9/17/2013,240.32
1391,415,04,5,2/28/2014,593.6
1392,015,16,0,1/15/2013,446.63
1393,616,03,1,4/17/2013,417.01
1394,587,97,6,9/27/2014,410.32
1395,469,86,4,7/10/2013,134.78
1396,409,82,5,7/20/2014,782.96
1397,413,63,8,6/22/2014,646.49
1398,333,63,7,4/9/2014,480.7
1399,446,05,5,11/9/2014,437.19
1400,345,26,0,5/10/2014,433.39
1401,391,47,3,4/10/2013,77.08
1402,455,77,0,8/6/2013,652.41
1403,998,94,1,1/15/2013,377.68
1404,752,08,8,6/6/2013,433.59
1405,442,94,5,10/5/2014,-47.93
1406,059,68,9,11/29/2014,369.91
1407,268,00,1,3/23/2013,599.09
1408,047,85,0,11/8/2014,416.51
1409,830,94,0,1/24/2014,331.13
1410,732,55,4,9/27/2013,787.73
1411,060,92,7,1/28/2014,823.69
1412,692,05,3,8/14/2013,713.34
1413,855,05,8,7/3/2014,203.36
1414,280,77,5,8/6/2013,783.51
1415,864,60,9,12/18/2013,770.19
1416,260,28,4,8/20/2014,680.94
1417,856,05,7,4/19/2014,164.64
1418,152,70,6,7/16/2014,126.98
1419,274,79,5,8/2/2013,601.95
1420,624,93,8,1/8/2013,762.4
1421,773,92,3,6/11/2014,667.58
1422,445,42,4,8/2/2013,436.91
1423,432,46,4,7/31/2013,412.32
1424,649,83,0,7/31/2014,529.26
1425,266,85,8,5/23/2013,574.76
1426,056,20,5,9/28/2014,173.25
1427,916,91,0,2/13/2014,438.68
1428,808,26,7,10/19/2013,454.15
1429,850,26,7,3/3/2014,635.66
1430,261,83,0,3/11/2013,288.46
1431,363,76,5,4/15/2013,370.91
1432,589,02,2,7/5/2013,285.58
1433,270,51,9,9/18/2013,551.93
1434,464,37,4,8/19/2013,141.83
1435,541,23,0,9/14/2014,808.2
1436,226,88,2,10/23/2013,370.23
1437,941,88,6,10/19/2013,326.02
1438,586,79,7,8/15/2013,469.39
1439,768,32,0,3/26/2014,627.24
1440,101,74,2,1/31/2014,775.91
1441,842,85,2,10/11/2014,652.37
